name,company,price,original_price,discount,offers,url,page,discount_pct,savings,price_band,high_discount
Men Regular Fit Solid Casual Shirt,Feel high,393,1299,69,Hot Deal,https://www.flipkart.com/feel-high-men-solid-casual-white-black-shirt/p/itm9fd6c341bb8a8?pid=SHTGGC233MB8JANZ&lid=LSTSHTGGC233MB8JANZTNPMQT&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_295&otracker=browse&fm=organic&iid=en_U9rBjqi3p04PdWgmyunmwYBsZjgX1gL7i-SkvoY1DsZJY72zvGif1FZ_28Pg_VInWgIavL9PENtMF-XIuDP0zA%3D%3D&ppt=None&ppn=None&ssid=9wgk6i1ue80000001769929024683,8,69.75,906,Budget,1
Men Sporty Crew Neck Polyester Green T-Shirt,TECHNOSPORT,399,1499,0,No Offer,https://www.flipkart.com/technosport-sporty-men-crew-neck-green-t-shirt/p/itm9328d336c6fbd?pid=TSHGZZGDNH4B8CFZ&lid=LSTTSHGZZGDNH4B8CFZ1S9N3K&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_296&otracker=browse&fm=organic&iid=814ecbec-7ce8-43a2-92d8-30d9607cd874.TSHGZZGDNH4B8CFZ.SEARCH&ppt=None&ppn=None&ssid=9wgk6i1ue80000001769929024683,8,73.38,1100,Budget,1
"Pack of 2 Men Striped Polo Neck Cotton Blend Green, Mul...",rggarment,421,1699,75,Hot Deal,https://www.flipkart.com/rggarment-striped-men-polo-neck-green-multicolor-t-shirt/p/itm31059ead53f93?pid=TSHH5FZ4YXVHTXKJ&lid=LSTTSHH5FZ4YXVHTXKJIWBTKL&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_297&otracker=browse&fm=organic&iid=en_U9rBjqi3p04PdWgmyunmwYBsZjgX1gL7i-SkvoY1DsbYYEUVx-B719Jlzmzwbn7g9lXpMfP6UIputmCLZDhdfg%3D%3D&ppt=None&ppn=None&ssid=9wgk6i1ue80000001769929024683,8,75.22,1278,Budget,1
"Pack of 4 Men Solid Round Neck Polyester Silver, Blue, ...",FTX,392,1499,73,Hot Deal,https://www.flipkart.com/ftx-solid-men-round-neck-silver-blue-black-grey-t-shirt/p/itm39275afebb5b2?pid=TSHGEMGVQZ2TS6MF&lid=LSTTSHGEMGVQZ2TS6MFIZ62F2&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_298&otracker=browse&fm=organic&iid=en_U9rBjqi3p04PdWgmyunmwYBsZjgX1gL7i-SkvoY1DsbulptHFgZ1gvlRVoa5PRiLFdBmz43k3aQBD_aUNZj2FvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=9wgk6i1ue80000001769929024683,8,73.85,1107,Budget,1
Men Solid Polo Neck Polyester Green T-Shirt,VeBNoR,266,999,73,Hot Deal,https://www.flipkart.com/vebnor-solid-men-polo-neck-green-t-shirt/p/itm6a453a93eb9a8?pid=TSHHDVKPCYYRPFF8&lid=LSTTSHHDVKPCYYRPFF8J85GNG&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_299&otracker=browse&fm=organic&iid=814ecbec-7ce8-43a2-92d8-30d9607cd874.TSHHDVKPCYYRPFF8.SEARCH&ppt=None&ppn=None&ssid=9wgk6i1ue80000001769929024683,8,73.37,733,Budget,1
Men Regular Fit Self Design Spread Collar Casual Shirt,A A ENTERPRISES,207,1299,84,Hot Deal,https://www.flipkart.com/enterprises-men-self-design-casual-grey-black-shirt/p/itm603110cab7de8?pid=SHTGSYYXZSKHPPPH&lid=LSTSHTGSYYXZSKHPPPHU8O4DN&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_300&otracker=browse&fm=organic&iid=814ecbec-7ce8-43a2-92d8-30d9607cd874.SHTGSYYXZSKHPPPH.SEARCH&ppt=None&ppn=None&ssid=9wgk6i1ue80000001769929024683,8,84.06,1092,Budget,1
Pack of 3 Men Solid Round Neck Cotton Blend Multicolor ...,BLIVE,475,1999,76,Hot Deal,https://www.flipkart.com/blive-solid-men-round-neck-multicolor-t-shirt/p/itm2efe30e830368?pid=TSHH7ZEGYTGCVTG8&lid=LSTTSHH7ZEGYTGCVTG8W945VX&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_301&otracker=browse&fm=organic&iid=en_U9rBjqi3p04PdWgmyunmwYBsZjgX1gL7i-SkvoY1DsYJ3j7WKoDOjVBTa8lRUZQFjCeSp8AMLyfhW8J_mMmpJgDM2KWit8hFHxJOvPdMi04%3D&ppt=None&ppn=None&ssid=9wgk6i1ue80000001769929024683,8,76.24,1524,Budget,1
Men Regular Fit Checkered Button Down Collar Casual Shi...,RED TAPE,629,3499,82,Hot Deal,https://www.flipkart.com/red-tape-men-checkered-casual-dark-blue-grey-shirt/p/itm39f07276ea8ec?pid=SHTGYDJ839QWT5TK&lid=LSTSHTGYDJ839QWT5TKZX6CPK&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_302&otracker=browse&fm=organic&iid=en_U9rBjqi3p04PdWgmyunmwYBsZjgX1gL7i-SkvoY1DsaGK-U3HtG-ENP-lbBt1Ozk4yhDb1NLOwP9LZH6qzIchI06z3QAm4-AoFL_C4Jep-g%3D&ppt=None&ppn=None&ssid=9wgk6i1ue80000001769929024683,8,82.02,2870,Premium,1
Men Regular Fit Self Design Casual Shirt,JACKBELLA,450,1499,69,"Buy 2 items, save extra 5%",https://www.flipkart.com/jackbella-men-self-design-casual-multicolor-shirt/p/itm53f1ac1e31f1c?pid=SHTHHGVNMFCT9YPC&lid=LSTSHTHHGVNMFCT9YPCWWQ7WS&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_303&otracker=browse&fm=organic&iid=814ecbec-7ce8-43a2-92d8-30d9607cd874.SHTHHGVNMFCT9YPC.SEARCH&ppt=None&ppn=None&ssid=9wgk6i1ue80000001769929024683,8,69.98,1049,Budget,1
Pack of 1 Pace Intellieaze Men Solid Crew Neck Pure Cot...,XYXX,399,449,11,No Offer,https://www.flipkart.com/xyxx-solid-men-crew-neck-white-t-shirt/p/itmd1b71d3d2498a?pid=TSHGRK6HB8R3EZHP&lid=LSTTSHGRK6HB8R3EZHPTGVFHP&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_304&otracker=browse&fm=organic&iid=814ecbec-7ce8-43a2-92d8-30d9607cd874.TSHGRK6HB8R3EZHP.SEARCH&ppt=None&ppn=None&ssid=9wgk6i1ue80000001769929024683,8,11.14,50,Budget,0
Men Slim Fit Self Design Spread Collar Casual Shirt,PEARL OCEAN,328,999,67,Hot Deal,https://www.flipkart.com/pearl-ocean-men-self-design-casual-black-shirt/p/itm649b9877287ac?pid=SHTG9YS6BC5JEDPY&lid=LSTSHTG9YS6BC5JEDPYDJHC6A&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_305&otracker=browse&fm=organic&iid=en_U9rBjqi3p04PdWgmyunmwYBsZjgX1gL7i-SkvoY1Dsb99gkIJLr_GuV6Tqoc1aUZHy69wQ7u8toNfjgbYkRRTw%3D%3D&ppt=None&ppn=None&ssid=9wgk6i1ue80000001769929024683,8,67.17,671,Budget,1
Men Regular Fit Self Design Spread Collar Casual Shirt,COMBRAIDED,410,1999,79,"Buy 2 items, save extra 5%",https://www.flipkart.com/combraided-men-self-design-casual-black-pink-shirt/p/itm7703422100f62?pid=SHTHC7AYSHEYUVHB&lid=LSTSHTHC7AYSHEYUVHBLFD14F&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_306&otracker=browse&fm=organic&iid=814ecbec-7ce8-43a2-92d8-30d9607cd874.SHTHC7AYSHEYUVHB.SEARCH&ppt=None&ppn=None&ssid=9wgk6i1ue80000001769929024683,8,79.49,1589,Budget,1
Men Solid Polo Neck Polyester Blue T-Shirt,3BROS,246,999,75,Hot Deal,https://www.flipkart.com/3bros-solid-men-polo-neck-blue-t-shirt/p/itm448f44473c415?pid=TSHH9PCNWX8BU8EY&lid=LSTTSHH9PCNWX8BU8EYDMPFXT&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_307&otracker=browse&fm=organic&iid=en_U9rBjqi3p04PdWgmyunmwYBsZjgX1gL7i-SkvoY1DsY6O17wYNTCKkgqrdjuseLOjNr68YvFglFThRNhN_mkPg%3D%3D&ppt=None&ppn=None&ssid=9wgk6i1ue80000001769929024683,8,75.38,753,Budget,1
Men Regular Fit Striped Spread Collar Formal Shirt,MILDIN,446,1999,77,Hot Deal,https://www.flipkart.com/mildin-men-striped-formal-grey-shirt/p/itm76b19011532d7?pid=SHTH9XDWWJUWXJGP&lid=LSTSHTH9XDWWJUWXJGPGYMUGK&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_308&otracker=browse&fm=organic&iid=en_U9rBjqi3p04PdWgmyunmwYBsZjgX1gL7i-SkvoY1DsbWXSzNR4v8DMe96sVP_95mJ_j_WRCxvdjOvGM8L2819w%3D%3D&ppt=None&ppn=None&ssid=9wgk6i1ue80000001769929024683,8,77.69,1553,Budget,1
Men Regular Fit Self Design Spread Collar Casual Shirt,COMBRAIDED,220,999,77,Hot Deal,https://www.flipkart.com/combraided-men-self-design-casual-white-shirt/p/itmd56a56227f98b?pid=SHTG6ATTPSCVZBFS&lid=LSTSHTG6ATTPSCVZBFSSRY1BD&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_309&otracker=browse&fm=organic&iid=814ecbec-7ce8-43a2-92d8-30d9607cd874.SHTG6ATTPSCVZBFS.SEARCH&ppt=None&ppn=None&ssid=9wgk6i1ue80000001769929024683,8,77.98,779,Budget,1
Men Solid Polo Neck Cotton Blend Maroon T-Shirt,UNIBERRY,358,1499,76,"Buy 2 items, save extra 5%",https://www.flipkart.com/uniberry-solid-men-polo-neck-maroon-t-shirt/p/itm749a5cfdcb20a?pid=TSHGPEGQHN59D85X&lid=LSTTSHGPEGQHN59D85XQJ3YZI&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_310&otracker=browse&fm=organic&iid=814ecbec-7ce8-43a2-92d8-30d9607cd874.TSHGPEGQHN59D85X.SEARCH&ppt=None&ppn=None&ssid=9wgk6i1ue80000001769929024683,8,76.12,1141,Budget,1
Men Solid Round Neck Nylon Black T-Shirt,NINQ,289,749,61,Hot Deal,https://www.flipkart.com/ninq-solid-men-round-neck-black-t-shirt/p/itm22792ec0f2e87?pid=TSHHFVCT8XVBTAJV&lid=LSTTSHHFVCT8XVBTAJVYC6WWV&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_311&otracker=browse&fm=organic&iid=en_U9rBjqi3p04PdWgmyunmwYBsZjgX1gL7i-SkvoY1DsZdSvAEaLZJcyOyVE6Ax_hOAcQWea_vptjmI_iWYQjhxPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=9wgk6i1ue80000001769929024683,8,61.42,460,Budget,1
Men Solid Mandarin Collar Cotton Blend Black T-Shirt,TRIPR,212,1999,89,Hot Deal,https://www.flipkart.com/tripr-solid-men-mandarin-collar-black-t-shirt/p/itm7dd5187e59102?pid=TSHHFKDVHNHZEZPA&lid=LSTTSHHFKDVHNHZEZPAUD2PN3&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_312&otracker=browse&fm=organic&iid=en_U9rBjqi3p04PdWgmyunmwYBsZjgX1gL7i-SkvoY1DsZIOTETT9hxsqJOV2dVR4xK3cXnCtVFOxvQtyjguC8ZNh7zrT4gkWAkPCdPBnPCejA%3D&ppt=None&ppn=None&ssid=9wgk6i1ue80000001769929024683,8,89.39,1787,Budget,1
Men Regular Fit Checkered Slim Collar Casual Shirt,tallwalker,421,1287,67,"Buy 2 items, save extra 5%",https://www.flipkart.com/tallwalker-men-checkered-casual-multicolor-shirt/p/itmfabb40836a050?pid=SHTGHF7ZMDMUYZAK&lid=LSTSHTGHF7ZMDMUYZAKX0BTMK&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_313&otracker=browse&fm=organic&iid=814ecbec-7ce8-43a2-92d8-30d9607cd874.SHTGHF7ZMDMUYZAK.SEARCH&ppt=None&ppn=None&ssid=9wgk6i1ue80000001769929024683,8,67.29,866,Budget,1
Men Regular Fit Self Design Spread Collar Casual Shirt,JACKBELLA,280,1499,81,Hot Deal,https://www.flipkart.com/jackbella-men-self-design-casual-blue-shirt/p/itm6bb619d1059da?pid=SHTHE6JFHMRJU8XY&lid=LSTSHTHE6JFHMRJU8XY1SKEE3&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_314&otracker=browse&fm=organic&iid=814ecbec-7ce8-43a2-92d8-30d9607cd874.SHTHE6JFHMRJU8XY.SEARCH&ppt=None&ppn=None&ssid=9wgk6i1ue80000001769929024683,8,81.32,1219,Budget,1
"Men Striped Round Neck Polyester Grey, White T-Shirt",Force,243,1999,87,Hot Deal,https://www.flipkart.com/force-striped-men-round-neck-grey-white-t-shirt/p/itm18766c14e265d?pid=TSHH6TZKK6GDWGXX&lid=LSTTSHH6TZKK6GDWGXXBIQBLD&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_315&otracker=browse&fm=organic&iid=en_U9rBjqi3p04PdWgmyunmwYBsZjgX1gL7i-SkvoY1DsavbkZZ-J72N1z7QNb0vkV5qAunmrqFgbGZ0PsdYtlw0g%3D%3D&ppt=None&ppn=None&ssid=9wgk6i1ue80000001769929024683,8,87.84,1756,Budget,1
Men Self Design Polo Neck Polycotton Black T-Shirt,INDICLUB,246,999,75,Hot Deal,https://www.flipkart.com/indiclub-self-design-men-polo-neck-black-t-shirt/p/itm03cd34623787c?pid=TSHH8Y8G8C5GMYZU&lid=LSTTSHH8Y8G8C5GMYZUCI7RBA&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_316&otracker=browse&fm=organic&iid=814ecbec-7ce8-43a2-92d8-30d9607cd874.TSHH8Y8G8C5GMYZU.SEARCH&ppt=None&ppn=None&ssid=9wgk6i1ue80000001769929024683,8,75.38,753,Budget,1
Self Design Men Round Neck Polycotton Grey T-Shirt,METRONAUT,265,1999,86,No Offer,https://www.flipkart.com/metronaut-self-design-men-round-neck-grey-t-shirt/p/itmd93c1fad3a0ed?pid=TSHGMGFWR6JVTNFG&lid=LSTTSHGMGFWR6JVTNFGQKBWGE&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_317&otracker=browse&fm=organic&iid=en_U9rBjqi3p04PdWgmyunmwYBsZjgX1gL7i-SkvoY1DsZ6Zk5Zo8grIozFXq8v4-JwpJmNIBo0UU6TTWAhNaJkVvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=9wgk6i1ue80000001769929024683,8,86.74,1734,Budget,1
Men Regular Fit Solid Button Down Collar Casual Shirt,DIMMY,475,1999,76,"Buy 2 items, save extra 5%",https://www.flipkart.com/dimmy-men-solid-casual-yellow-shirt/p/itm931e862dc27f9?pid=SHTHH7P9VJDMP8GU&lid=LSTSHTHH7P9VJDMP8GU00XXXU&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_318&otracker=browse&fm=organic&iid=en_U9rBjqi3p04PdWgmyunmwYBsZjgX1gL7i-SkvoY1DsZThf4HP7MwVASx6T0aXY2D4hEEUdFQ5De1HwESHo5OXA%3D%3D&ppt=None&ppn=None&ssid=9wgk6i1ue80000001769929024683,8,76.24,1524,Budget,1
Men Regular Fit Striped Slim Collar Casual Shirt,COMBRAIDED,221,1499,85,Hot Deal,https://www.flipkart.com/combraided-men-striped-casual-multicolor-shirt/p/itm0be4def2a7cbd?pid=SHTH8ZYRFGD25WKP&lid=LSTSHTH8ZYRFGD25WKP3SEFPW&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_319&otracker=browse&fm=organic&iid=814ecbec-7ce8-43a2-92d8-30d9607cd874.SHTH8ZYRFGD25WKP.SEARCH&ppt=None&ppn=None&ssid=9wgk6i1ue80000001769929024683,8,85.26,1278,Budget,1
Men Regular Fit Solid Spread Collar Formal Shirt,METRONAUT PLUS,457,1999,77,Hot Deal,https://www.flipkart.com/metronaut-plus-men-solid-formal-blue-shirt/p/itmb4762e0ad32d2?pid=SHTH3SDNCHZSJZCX&lid=LSTSHTH3SDNCHZSJZCXAPRHAC&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_320&otracker=browse&fm=organic&iid=814ecbec-7ce8-43a2-92d8-30d9607cd874.SHTH3SDNCHZSJZCX.SEARCH&ppt=None&ppn=None&ssid=9wgk6i1ue80000001769929024683,8,77.14,1542,Budget,1
Men Regular Fit Solid Casual Shirt,Congo Fit,431,999,56,"Buy 2 items, save extra 5%",https://www.flipkart.com/congo-fit-men-solid-casual-light-blue-shirt/p/itm72c9cbcacad51?pid=SHTHJGPERC6ZAVZH&lid=LSTSHTHJGPERC6ZAVZHM7DU1B&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_321&otracker=browse&fm=organic&iid=en_g9_6RwN4aCjvKXw-zwBwoUBv58imQVdfXoOmqLkRuXvs1un6VbMbXNIYhoAQFnnueKiRm8Yd57JAncB0HfDw3Q%3D%3D&ppt=None&ppn=None&ssid=q5voxj53m80000001769929030811,9,56.86,568,Budget,1
Pack of 4 Men Solid Round Neck Cotton Blend Multicolor ...,TRIPR,459,1999,77,"Buy 2 items, save extra 5%",https://www.flipkart.com/tripr-solid-men-round-neck-multicolor-t-shirt/p/itmbdcd52a2172b8?pid=TSHH7USMSJHNXAWQ&lid=LSTTSHH7USMSJHNXAWQVAAK7N&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_322&otracker=browse&fm=organic&iid=en_g9_6RwN4aCjvKXw-zwBwoUBv58imQVdfXoOmqLkRuXvqGP1-vJtIwSiM6s-VF9PjdxIICzLGXjDsfQbXFeHSmIQEIsITtCzc4bHaOMTqL08%3D&ppt=None&ppn=None&ssid=q5voxj53m80000001769929030811,9,77.04,1540,Budget,1
Men Regular Fit Checkered Spread Collar Casual Shirt,HKV FASHION,223,1999,88,Hot Deal,https://www.flipkart.com/hkv-fashion-men-checkered-casual-white-shirt/p/itm9805ecf270f95?pid=SHTHFMSV7QTFAY4A&lid=LSTSHTHFMSV7QTFAY4A1EF4LS&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_323&otracker=browse&fm=organic&iid=3944a562-1297-4299-8257-32e7e03063c8.SHTHFMSV7QTFAY4A.SEARCH&ppt=None&ppn=None&ssid=q5voxj53m80000001769929030811,9,88.84,1776,Budget,1
Men Self Design Polo Neck Pure Cotton White T-Shirt,M TEX,183,599,69,Hot Deal,https://www.flipkart.com/m-tex-self-design-men-polo-neck-white-t-shirt/p/itmbdc2e967d3964?pid=TSHGWEWWPBKY7HDK&lid=LSTTSHGWEWWPBKY7HDKYHQT2N&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_324&otracker=browse&fm=organic&iid=3944a562-1297-4299-8257-32e7e03063c8.TSHGWEWWPBKY7HDK.SEARCH&ppt=None&ppn=None&ssid=q5voxj53m80000001769929030811,9,69.45,416,Budget,1
Men Solid Polo Neck Polyester Navy Blue T-Shirt,N AND J,266,799,66,Hot Deal,https://www.flipkart.com/n-j-solid-men-polo-neck-navy-blue-t-shirt/p/itm31cdf23c41b76?pid=TSHGTUHXDZMBYGQG&lid=LSTTSHGTUHXDZMBYGQGVLJFNT&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_325&otracker=browse&fm=organic&iid=en_g9_6RwN4aCjvKXw-zwBwoUBv58imQVdfXoOmqLkRuXuGJf7ggvw6ZXNo5ZGpbvtz23-t89_F_ACNrZG-i_yZ-Q%3D%3D&ppt=None&ppn=None&ssid=q5voxj53m80000001769929030811,9,66.71,533,Budget,1
Men Regular Fit Solid Spread Collar Casual Shirt,GLOBAL NOMAD,389,1999,80,Hot Deal,https://www.flipkart.com/global-nomad-men-solid-casual-orange-shirt/p/itm312003b298644?pid=SHTGZ3H2Y6BHUT2N&lid=LSTSHTGZ3H2Y6BHUT2NSSXSKB&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_326&otracker=browse&fm=organic&iid=3944a562-1297-4299-8257-32e7e03063c8.SHTGZ3H2Y6BHUT2N.SEARCH&ppt=None&ppn=None&ssid=q5voxj53m80000001769929030811,9,80.54,1610,Budget,1
Self Design Men Round Neck Polycotton Dark Green T-Shir...,METRONAUT,235,1999,88,Hot Deal,https://www.flipkart.com/metronaut-self-design-men-round-neck-dark-green-t-shirt/p/itm620c29b9beba4?pid=TSHGMGFWK5SSMFAU&lid=LSTTSHGMGFWK5SSMFAUN8YVAG&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_327&otracker=browse&fm=organic&iid=en_g9_6RwN4aCjvKXw-zwBwoUBv58imQVdfXoOmqLkRuXt6QV2T3McICi13TNXvC8O5EV4i3NEsjtmHilBBh8of8g%3D%3D&ppt=None&ppn=None&ssid=q5voxj53m80000001769929030811,9,88.24,1764,Budget,1
Men Solid Polo Neck Polyester Purple T-Shirt,N AND J,263,799,67,Hot Deal,https://www.flipkart.com/n-j-solid-men-polo-neck-purple-t-shirt/p/itma67d8119c5ec0?pid=TSHH6XYXVAH6W4CH&lid=LSTTSHH6XYXVAH6W4CH6HJ4IV&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_328&otracker=browse&fm=organic&iid=en_g9_6RwN4aCjvKXw-zwBwoUBv58imQVdfXoOmqLkRuXvNLXJNy65yPfMdYBREzoe8LGwDrHmcFu3mXlOX0HtPtw%3D%3D&ppt=None&ppn=None&ssid=q5voxj53m80000001769929030811,9,67.08,536,Budget,1
Men Solid Round Neck Cotton Blend White T-Shirt,TRIPR,222,999,77,Hot Deal,https://www.flipkart.com/tripr-solid-men-round-neck-white-t-shirt/p/itm725b16ab1354a?pid=TSHH7ZDNH32HR4XM&lid=LSTTSHH7ZDNH32HR4XMANBLAL&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_329&otracker=browse&fm=organic&iid=3944a562-1297-4299-8257-32e7e03063c8.TSHH7ZDNH32HR4XM.SEARCH&ppt=None&ppn=None&ssid=q5voxj53m80000001769929030811,9,77.78,777,Budget,1
Men Regular Fit Solid Button Down Collar Formal Shirt,VeBNoR,305,999,69,Hot Deal,https://www.flipkart.com/vebnor-men-solid-formal-dark-blue-shirt/p/itmafb8a1fa61df0?pid=SHTG7BEEGF9YHXY3&lid=LSTSHTG7BEEGF9YHXY31YNDBQ&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_330&otracker=browse&fm=organic&iid=3944a562-1297-4299-8257-32e7e03063c8.SHTG7BEEGF9YHXY3.SEARCH&ppt=None&ppn=None&ssid=q5voxj53m80000001769929030811,9,69.47,694,Budget,1
Men Regular Fit Solid Button Down Collar Casual Shirt,RED TAPE,665,3599,81,Hot Deal,https://www.flipkart.com/red-tape-men-solid-casual-cream-shirt/p/itm0156fcde4db3c?pid=SHTGYGFYUZZV4VCA&lid=LSTSHTGYGFYUZZV4VCA4GVYJP&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_331&otracker=browse&fm=organic&iid=en_g9_6RwN4aCjvKXw-zwBwoUBv58imQVdfXoOmqLkRuXu1Qs9uI5YqAA3sMmu3SbyNd9Wm7nG2heOEzkWWmpdSuYnfEY2D5bWfIUmTlXs_oiU%3D&ppt=None&ppn=None&ssid=q5voxj53m80000001769929030811,9,81.52,2934,Premium,1
Men Self Design Zip Neck Polycotton Black T-Shirt,KAJARU,336,999,66,"Buy 2 items, save extra 5%",https://www.flipkart.com/kajaru-self-design-men-zip-neck-black-t-shirt/p/itmfac6653d99aa4?pid=TSHHGFPZFKEPMWSU&lid=LSTTSHHGFPZFKEPMWSUL8DW7A&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_332&otracker=browse&fm=organic&iid=en_g9_6RwN4aCjvKXw-zwBwoUBv58imQVdfXoOmqLkRuXsrUuqmwX3eYK7GYNmwP1HHrFEpHH8WNMu-VdLkYDAReQ%3D%3D&ppt=None&ppn=None&ssid=q5voxj53m80000001769929030811,9,66.37,663,Budget,1
Men Solid Round Neck Polyester Brown T-Shirt,VeBNoR,237,999,76,"Buy 2 items, save extra 5%",https://www.flipkart.com/vebnor-solid-men-round-neck-brown-t-shirt/p/itmc02743e04e144?pid=TSHHBJY7XHGS2AKH&lid=LSTTSHHBJY7XHGS2AKH6CFPAL&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_333&otracker=browse&fm=organic&iid=3944a562-1297-4299-8257-32e7e03063c8.TSHHBJY7XHGS2AKH.SEARCH&ppt=None&ppn=None&ssid=q5voxj53m80000001769929030811,9,76.28,762,Budget,1
Men Regular Fit Solid Spread Collar Casual Shirt,Voroxy,242,2199,88,Hot Deal,https://www.flipkart.com/voroxy-men-solid-casual-white-shirt/p/itm030b7e058992a?pid=SHTGSZ7BBJZMK8BZ&lid=LSTSHTGSZ7BBJZMK8BZFJWASU&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_334&otracker=browse&fm=organic&iid=3944a562-1297-4299-8257-32e7e03063c8.SHTGSZ7BBJZMK8BZ.SEARCH&ppt=None&ppn=None&ssid=q5voxj53m80000001769929030811,9,88.99,1957,Budget,1
Men Regular Fit Solid Casual Shirt,Feel high,393,1299,69,Hot Deal,https://www.flipkart.com/feel-high-men-solid-casual-white-black-shirt/p/itm9fd6c341bb8a8?pid=SHTGGC233MB8JANZ&lid=LSTSHTGGC233MB8JANZTNPMQT&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_335&otracker=browse&fm=organic&iid=en_g9_6RwN4aCjvKXw-zwBwoUBv58imQVdfXoOmqLkRuXtc7n3p5ISPu5G-nVWLZ9QtWgIavL9PENtMF-XIuDP0zA%3D%3D&ppt=None&ppn=None&ssid=q5voxj53m80000001769929030811,9,69.75,906,Budget,1
Men Regular Fit Solid Spread Collar Formal Shirt,SHREEAARVI,328,1599,79,"Buy 2 items, save extra 5%",https://www.flipkart.com/shreeaarvi-men-solid-formal-khaki-shirt/p/itm35ee5556cda9e?pid=SHTGX8T7PKGFYVQF&lid=LSTSHTGX8T7PKGFYVQF279V6D&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_336&otracker=browse&fm=organic&iid=3944a562-1297-4299-8257-32e7e03063c8.SHTGX8T7PKGFYVQF.SEARCH&ppt=None&ppn=None&ssid=q5voxj53m80000001769929030811,9,79.49,1271,Budget,1
Men Regular Fit Solid Button Down Collar Formal Shirt,DEEMOON,360,1499,75,"Buy 2 items, save extra 5%",https://www.flipkart.com/deemoon-men-solid-formal-pink-shirt/p/itm389495269b40a?pid=SHTH7ECYTSQPGXBQ&lid=LSTSHTH7ECYTSQPGXBQYQGZYZ&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_337&otracker=browse&fm=organic&iid=en_g9_6RwN4aCjvKXw-zwBwoUBv58imQVdfXoOmqLkRuXvsKIOAAeuoPworitFWoc5fWu3Ti8SBxm5jNmpaH7WD4A%3D%3D&ppt=None&ppn=None&ssid=q5voxj53m80000001769929030811,9,75.98,1139,Budget,1
"Pack of 4 Men Solid Round Neck Polyester Silver, Blue, ...",FTX,392,1499,73,Hot Deal,https://www.flipkart.com/ftx-solid-men-round-neck-silver-blue-black-grey-t-shirt/p/itm39275afebb5b2?pid=TSHGEMGVQZ2TS6MF&lid=LSTTSHGEMGVQZ2TS6MFIZ62F2&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_338&otracker=browse&fm=organic&iid=en_g9_6RwN4aCjvKXw-zwBwoUBv58imQVdfXoOmqLkRuXtSszR6l4vVLZDxwQxJsssHFdBmz43k3aQBD_aUNZj2FvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=q5voxj53m80000001769929030811,9,73.85,1107,Budget,1
